"Resident
Town ID",District ID,Resident Town,Sent to District,School Year,School Type,PK,K,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,Total
131,,Southington,Milford,2007-08,Nonpublic,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
131,,Southington,New Britain,2007-08,Nonpublic,5,4,2,0,0,0,2,0,2,2,1,0,0,0,18
131,,Southington,Newington,2007-08,Nonpublic,0,0,0,0,1,0,0,2,1,1,2,1,0,0,8
131,,Southington,Norwalk,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
131,,Southington,Plainville,2007-08,Nonpublic,0,0,1,0,1,0,0,0,1,0,1,1,2,2,9
131,,Southington,Portland,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
131,,Southington,Simsbury,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
131,,Southington,Southington,2007-08,Nonpublic,81,63,37,46,42,37,29,17,14,3,4,4,4,4,385
131,,Southington,Stratford,2007-08,Nonpublic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
131,,Southington,Torrington,2007-08,Nonpublic,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
131,,Southington,Wallingford,2007-08,Nonpublic,0,0,0,0,1,2,1,0,0,1,0,4,3,3,15
131,,Southington,Waterbury,2007-08,Nonpublic,1,1,0,0,0,1,0,0,1,0,4,1,2,0,11
131,,Southington,West Hartford,2007-08,Nonpublic,2,2,4,1,0,0,1,1,0,0,6,4,3,13,37
131,,Southington,Windsor,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
133,,Sprague,Baltic,2007-08,Nonpublic,3,5,2,3,4,2,2,2,2,3,2,0,0,0,30
133,,Sprague,Hamden,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
133,,Sprague,Norwich,2007-08,Nonpublic,0,0,2,3,0,0,1,0,0,0,0,0,0,0,6
133,,Sprague,Orange,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
133,,Sprague,Taftville,2007-08,Nonpublic,0,0,0,0,1,0,1,1,1,1,0,0,0,0,5
133,,Sprague,Uncasville,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
133,,Sprague,Willimantic,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
134,,Stafford,Enfield,2007-08,Nonpublic,1,0,0,0,1,1,0,1,0,0,0,0,2,0,6
134,,Stafford,Greenwich,2007-08,Nonpublic,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3
134,,Stafford,Hartford,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
134,,Stafford,Manchester,2007-08,Nonpublic,1,0,0,1,0,0,2,0,0,0,7,11,5,3,30
134,,Stafford,Milford,2007-08,Nonpublic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
134,,Stafford,New Britain,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
134,,Stafford,New Milford,2007-08,Nonpublic,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
134,,Stafford,Rockville,2007-08,Nonpublic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
134,,Stafford,Somersville,2007-08,Nonpublic,0,2,0,2,0,0,0,1,0,0,0,0,0,0,5
134,,Stafford,Stafford Springs,2007-08,Nonpublic,12,14,9,10,6,6,9,10,2,9,0,0,0,0,87
134,,Stafford,Washington,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
134,,Stafford,West Hartford,2007-08,Nonpublic,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
134,,Stafford,Wethersfield,2007-08,Nonpublic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
135,,Stamford,Cos Cob,2007-08,Nonpublic,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100
135,,Stamford,Danbury,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
135,,Stamford,Darien,2007-08,Nonpublic,1,0,1,5,3,0,2,0,0,0,0,0,0,0,12
135,,Stamford,Fairfield,2007-08,Nonpublic,0,0,0,0,0,1,2,0,0,1,13,19,13,14,63
135,,Stamford,Farmington,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
135,,Stamford,Greens Farms,2007-08,Nonpublic,0,0,0,0,0,0,0,1,1,0,2,3,3,1,11
135,,Stamford,Greenwich,2007-08,Nonpublic,67,69,46,66,50,46,46,56,50,52,28,14,11,21,622
135,,Stamford,Hamden,2007-08,Nonpublic,0,0,0,0,0,0,1,1,1,1,1,0,0,0,5
135,,Stamford,Kent,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,2,1,0,1,4
135,,Stamford,Lakeville,2007-08,Nonpublic,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
135,,Stamford,Manchester,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
135,,Stamford,Mansfield,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
135,,Stamford,Milford,2007-08,Nonpublic,0,0,0,0,0,1,0,0,0,0,4,2,5,2,14
135,,Stamford,Monroe,2007-08,Nonpublic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,,Stamford,New Britain,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
135,,Stamford,New Canaan,2007-08,Nonpublic,5,8,10,14,9,11,13,15,20,14,11,4,8,3,145
135,,Stamford,New Haven,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,3,0,1,1,5
135,,Stamford,New Milford,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9
135,,Stamford,Norwalk,2007-08,Nonpublic,0,2,1,2,2,3,0,0,1,0,0,0,0,0,11
135,,Stamford,Orange,2007-08,Nonpublic,1,0,0,0,3,0,3,0,1,0,0,0,0,0,8
135,,Stamford,Pomfret,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
135,,Stamford,Quaker Hill,2007-08,Nonpublic,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
135,,Stamford,Salisbury,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
135,,Stamford,Simsbury,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
135,,Stamford,Southport,2007-08,Nonpublic,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3
135,,Stamford,Stamford,2007-08,Nonpublic,1828,215,159,147,163,141,144,151,137,138,141,130,137,117,3748
135,,Stamford,Trumbull,2007-08,Nonpublic,0,0,2,2,0,1,0,1,0,0,1,0,1,0,8
135,,Stamford,Wallingford,2007-08,Nonpublic,0,0,0,0,0,1,0,0,0,0,4,3,1,4,13
135,,Stamford,Washington,2007-08,Nonpublic,0,0,0,0,0,0,0,0,1,0,0,1,1,3,6
135,,Stamford,Waterbury,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
135,,Stamford,Watertown,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
135,,Stamford,West Hartford,2007-08,Nonpublic,0,0,0,0,0,0,0,1,0,0,1,2,1,1,6
135,,Stamford,West Haven,2007-08,Nonpublic,0,0,2,0,0,0,0,1,1,0,0,0,0,0,4
135,,Stamford,Westport,2007-08,Nonpublic,0,0,0,1,0,0,0,0,0,2,0,3,2,0,8
135,,Stamford,Wilton,2007-08,Nonpublic,8,2,2,0,1,2,0,1,0,0,0,0,0,0,16
135,,Stamford,Windsor,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
135,,Stamford,Woodstock,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
990,,State Agency,Bethlehem,2007-08,Nonpublic,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
990,,State Agency,Cromwell,2007-08,Nonpublic,0,0,0,0,0,0,0,1,1,2,3,4,1,0,12
990,,State Agency,Deep River,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
990,,State Agency,Hamden,2007-08,Nonpublic,0,0,0,0,0,0,0,1,1,3,0,4,2,2,13
990,,State Agency,Hartford,2007-08,Nonpublic,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3
990,,State Agency,Litchfield,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4
990,,State Agency,Mansfield,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
990,,State Agency,New Britain,2007-08,Nonpublic,0,0,0,1,1,0,1,2,1,2,2,4,0,0,14
990,,State Agency,New Hartford,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
990,,State Agency,Portland,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
990,,State Agency,Quaker Hill,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,1,5,2,1,0,9
990,,State Agency,Terryville,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
990,,State Agency,Trumbull,2007-08,Nonpublic,0,0,0,1,0,0,0,1,0,1,1,1,0,1,6
990,,State Agency,Waterbury,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
136,,Sterling,Baltic,2007-08,Nonpublic,1,0,2,0,0,1,0,2,0,1,0,0,0,0,7
136,,Sterling,Danielson,2007-08,Nonpublic,2,1,0,0,0,0,0,1,1,2,0,0,0,0,7
136,,Sterling,Jewett City,2007-08,Nonpublic,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3
136,,Sterling,Moosup,2007-08,Nonpublic,1,1,1,0,1,0,0,2,1,1,0,0,0,0,8
136,,Sterling,North Stonington,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
136,,Sterling,Thompson,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
136,,Sterling,Uncasville,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3
137,,Stonington,Brooklyn,2007-08,Nonpublic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
137,,Stonington,Kent,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
137,,Stonington,Madison,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
137,,Stonington,New London,2007-08,Nonpublic,2,0,0,0,0,0,0,0,6,4,6,11,6,14,49
137,,Stonington,North Stonington,2007-08,Nonpublic,3,1,1,2,1,4,0,5,1,2,2,2,1,0,25
137,,Stonington,Norwich,2007-08,Nonpublic,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
137,,Stonington,Pawcatuck,2007-08,Nonpublic,0,14,5,5,12,9,10,9,11,1,0,0,0,0,76
137,,Stonington,Pomfret,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4
137,,Stonington,Quaker Hill,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,1,2,0,0,1,4
137,,Stonington,Stonington,2007-08,Nonpublic,9,7,6,12,7,7,13,13,9,10,4,0,0,0,97
137,,Stonington,Uncasville,2007-08,Nonpublic,0,0,0,0,0,0,0,1,1,3,3,10,6,6,30
137,,Stonington,Watertown,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
137,,Stonington,West Hartford,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
137,,Stonington,Westbrook,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
137,,Stonington,Windsor,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3
138,,Stratford,Bethlehem,2007-08,Nonpublic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
138,,Stratford,Bridgeport,2007-08,Nonpublic,9,4,4,2,2,1,2,6,3,2,0,2,3,3,43
138,,Stratford,Bristol,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
138,,Stratford,Easton,2007-08,Nonpublic,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3
138,,Stratford,Fairfield,2007-08,Nonpublic,1,1,5,3,3,4,2,4,0,2,17,26,13,25,106
138,,Stratford,Greens Farms,2007-08,Nonpublic,0,0,0,1,0,1,2,1,2,2,0,0,0,2,11
138,,Stratford,Greenwich,2007-08,Nonpublic,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
138,,Stratford,Groton,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
138,,Stratford,Hamden,2007-08,Nonpublic,0,0,0,0,0,0,0,0,1,2,1,0,0,1,5
138,,Stratford,Kent,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
138,,Stratford,Litchfield,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
138,,Stratford,Milford,2007-08,Nonpublic,4,6,5,7,5,3,6,3,2,2,4,6,7,8,68
138,,Stratford,Monroe,2007-08,Nonpublic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
138,,Stratford,New Britain,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
138,,Stratford,New Canaan,2007-08,Nonpublic,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3
138,,Stratford,New Haven,2007-08,Nonpublic,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
138,,Stratford,Newtown,2007-08,Nonpublic,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3
138,,Stratford,Norwalk,2007-08,Nonpublic,1,1,1,1,0,1,1,0,2,2,0,0,0,0,10
138,,Stratford,Orange,2007-08,Nonpublic,0,0,0,2,0,1,1,0,2,0,0,0,0,0,6
138,,Stratford,Plainville,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
138,,Stratford,Pomfret,2007-08,Nonpublic,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
138,,Stratford,Quaker Hill,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
138,,Stratford,Shelton,2007-08,Nonpublic,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
138,,Stratford,Stamford,2007-08,Nonpublic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
138,,Stratford,Stratford,2007-08,Nonpublic,32,58,52,56,64,57,42,68,53,66,8,6,5,4,571
138,,Stratford,Trumball,2007-08,Nonpublic,3,1,2,6,4,1,1,5,2,2,49,36,40,43,195
138,,Stratford,Trumbull,2007-08,Nonpublic,0,5,4,3,3,2,2,4,4,7,3,2,2,5,46
138,,Stratford,West Hartford,2007-08,Nonpublic,0,0,0,0,0,0,0,2,0,0,1,0,1,0,4
138,,Stratford,West Haven,2007-08,Nonpublic,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3
138,,Stratford,Wilton,2007-08,Nonpublic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
139,,Suffield,Avon,2007-08,Nonpublic,0,0,0,0,0,0,0,1,0,0,0,2,1,0,4
139,,Suffield,East Hartford,2007-08,Nonpublic,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
139,,Suffield,Enfield,2007-08,Nonpublic,8,10,7,4,2,2,11,6,2,1,0,0,0,0,53
139,,Suffield,Farmington,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
139,,Suffield,Hartford,2007-08,Nonpublic,0,0,0,0,0,0,2,1,1,2,0,0,1,0,7
139,,Suffield,Manchester,2007-08,Nonpublic,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3
139,,Suffield,Simsbury,2007-08,Nonpublic,0,0,1,0,0,0,1,0,0,2,3,2,1,1,11
139,,Suffield,Somersville,2007-08,Nonpublic,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3
139,,Suffield,Suffield,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,10,10,13,10,43
139,,Suffield,West Hartford,2007-08,Nonpublic,0,1,1,0,1,0,0,1,4,1,3,2,1,2,17
139,,Suffield,Windsor,2007-08,Nonpublic,0,1,0,0,1,0,0,0,0,0,1,4,3,2,12
139,,Suffield,"Windsor, CT",2007-08,Nonpublic,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
140,,Thomaston,Bethlehem,2007-08,Nonpublic,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
140,,Thomaston,Bristol,2007-08,Nonpublic,1,1,0,0,2,0,0,1,1,0,1,1,0,0,8
140,,Thomaston,Cheshire,2007-08,Nonpublic,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
140,,Thomaston,Hartford,2007-08,Nonpublic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
140,,Thomaston,Kent,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
140,,Thomaston,Middlebury,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
140,,Thomaston,New Haven,2007-08,Nonpublic,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
140,,Thomaston,New Preston,2007-08,Nonpublic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
140,,Thomaston,Northfield,2007-08,Nonpublic,1,0,2,0,1,1,0,2,0,0,0,0,0,0,7
140,,Thomaston,Oakville,2007-08,Nonpublic,1,0,2,0,0,1,0,1,1,0,0,0,0,0,6
140,,Thomaston,Plainville,2007-08,Nonpublic,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
140,,Thomaston,Southington,2007-08,Nonpublic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
140,,Thomaston,Stratford,2007-08,Nonpublic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,,Thomaston,Torrington,2007-08,Nonpublic,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
140,,Thomaston,Waterbury,2007-08,Nonpublic,1,0,0,2,0,1,3,2,3,2,13,7,2,8,44
140,,Thomaston,Watertown,2007-08,Nonpublic,2,1,2,1,1,1,2,0,0,0,1,1,0,1,13
140,,Thomaston,West Hartford,2007-08,Nonpublic,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3
140,,Thomaston,West Simsbury,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
140,,Thomaston,Winsted,2007-08,Nonpublic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
141,,Thompson,Baltic,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
141,,Thompson,Danielson,2007-08,Nonpublic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
141,,Thompson,New Britain,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
141,,Thompson,North Grosvenordale,2007-08,Nonpublic,9,4,8,13,6,7,3,6,6,8,0,0,0,0,70
141,,Thompson,Pomfret,2007-08,Nonpublic,0,0,1,2,0,0,0,2,0,0,4,2,1,2,14
141,,Thompson,Putnam,2007-08,Nonpublic,7,1,1,2,3,1,1,3,2,1,0,0,0,0,22
141,,Thompson,Quaker Hill,2007-08,Nonpublic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
141,,Thompson,Thompson,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,4,7,8,4,23
141,,Thompson,Uncasville,2007-08,Nonpublic,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
141,,Thompson,West Hartford,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
142,,Tolland,Hartford,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,1,1,1,2,0,5
142,,Tolland,Manchester,2007-08,Nonpublic,3,2,2,1,4,2,1,0,2,1,6,8,9,9,50
142,,Tolland,Mansfield,2007-08,Nonpublic,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3
142,,Tolland,Pomfret,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
142,,Tolland,Rockville,2007-08,Nonpublic,4,2,1,1,3,3,3,6,1,1,0,0,0,0,25
142,,Tolland,Simsbury,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
142,,Tolland,Somersville,2007-08,Nonpublic,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
142,,Tolland,Stafford Springs,2007-08,Nonpublic,2,0,2,1,0,3,1,0,1,1,0,0,0,0,11
142,,Tolland,West Hartford,2007-08,Nonpublic,2,0,0,1,0,0,2,1,1,0,4,4,1,2,18
142,,Tolland,Wethersfield,2007-08,Nonpublic,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
142,,Tolland,Willimantic,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
142,,Tolland,Windsor,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
143,,Torrington,Avon,2007-08,Nonpublic,0,0,0,0,0,0,1,1,1,0,0,0,0,3,6
143,,Torrington,Bethlehem,2007-08,Nonpublic,0,0,0,0,0,0,1,0,0,1,0,2,0,1,5
143,,Torrington,Bloomfield,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
143,,Torrington,Bristol,2007-08,Nonpublic,0,0,0,0,1,0,0,1,0,1,3,6,1,0,13
143,,Torrington,Cheshire,2007-08,Nonpublic,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3
143,,Torrington,Cromwell,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
143,,Torrington,Deep River,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
143,,Torrington,Hamden,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
143,,Torrington,Hartford,2007-08,Nonpublic,0,0,0,0,0,0,1,0,2,1,0,0,0,0,4
143,,Torrington,Kent,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
143,,Torrington,Lakeville,2007-08,Nonpublic,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4
143,,Torrington,Litchfield,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,5,4,0,0,9
143,,Torrington,Meridan,2007-08,Nonpublic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143,,Torrington,Milford,2007-08,Nonpublic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
143,,Torrington,New Britain,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,3,2,2,1,0,8
143,,Torrington,New Hartford,2007-08,Nonpublic,1,2,3,0,1,0,2,0,1,0,0,0,0,0,10
143,,Torrington,New Milford,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
143,,Torrington,New Preston,2007-08,Nonpublic,2,0,0,0,0,0,1,1,0,0,0,0,0,0,4
143,,Torrington,Northfield,2007-08,Nonpublic,1,1,0,3,2,0,0,1,0,0,0,0,0,0,8
143,,Torrington,Plainville,2007-08,Nonpublic,0,0,3,1,0,0,5,0,4,4,0,2,1,1,21
143,,Torrington,Pomfret,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
143,,Torrington,Quaker Hill,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
143,,Torrington,Simsbury,2007-08,Nonpublic,1,0,0,0,1,0,0,0,0,0,1,3,0,1,7
143,,Torrington,Terryville,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
143,,Torrington,Torrington,2007-08,Nonpublic,41,22,29,23,24,26,11,15,25,27,7,2,3,7,262
143,,Torrington,Trumbull,2007-08,Nonpublic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
143,,Torrington,Washington,2007-08,Nonpublic,0,0,1,0,1,0,1,0,0,1,0,0,0,0,4
143,,Torrington,Waterbury,2007-08,Nonpublic,0,0,1,0,0,0,3,0,0,1,2,2,4,3,16
143,,Torrington,Watertown,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
143,,Torrington,West Hartford,2007-08,Nonpublic,1,0,1,0,3,0,0,0,1,0,3,1,1,0,11
143,,Torrington,West Simsbury,2007-08,Nonpublic,0,0,0,0,1,0,0,2,0,0,2,0,1,0,6
143,,Torrington,Wethersfield,2007-08,Nonpublic,0,1,0,1,0,0,2,1,0,1,1,1,0,1,9
143,,Torrington,Winsted,2007-08,Nonpublic,3,1,3,5,0,5,3,3,1,2,0,0,0,0,26
144,,Trumbull,Bethlehem,2007-08,Nonpublic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
144,,Trumbull,Bridgeport,2007-08,Nonpublic,1,0,1,0,1,0,0,0,0,0,0,1,0,2,6
144,,Trumbull,Cheshire,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
144,,Trumbull,Fairfield,2007-08,Nonpublic,2,2,3,2,2,2,3,2,4,4,28,11,24,20,109
144,,Trumbull,Greens Farms,2007-08,Nonpublic,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3
144,,Trumbull,Hamden,2007-08,Nonpublic,0,0,0,0,1,1,0,1,0,1,1,1,2,2,10
144,,Trumbull,Kent,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
144,,Trumbull,Lakeville,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
144,,Trumbull,Milford,2007-08,Nonpublic,1,0,1,0,0,0,4,1,2,0,8,5,14,8,44
144,,Trumbull,Monroe,2007-08,Nonpublic,2,1,1,1,0,1,0,1,0,1,0,0,0,0,8
144,,Trumbull,New Britain,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
144,,Trumbull,New Canaan,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
144,,Trumbull,New Haven,2007-08,Nonpublic,0,0,0,0,0,1,0,0,4,1,3,4,3,4,20
144,,Trumbull,New Milford,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
144,,Trumbull,Newtown,2007-08,Nonpublic,5,1,2,1,1,2,2,1,1,0,0,0,0,0,16
144,,Trumbull,Orange,2007-08,Nonpublic,1,1,3,0,1,1,0,0,0,0,0,0,0,0,7
144,,Trumbull,Salisbury,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
144,,Trumbull,Shelton,2007-08,Nonpublic,0,0,0,0,2,0,1,1,0,0,0,0,0,0,4
144,,Trumbull,Southport,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
144,,Trumbull,Stamford,2007-08,Nonpublic,4,0,0,0,1,0,0,0,0,0,0,0,1,0,6
144,,Trumbull,Stratford,2007-08,Nonpublic,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
144,,Trumbull,Trumball,2007-08,Nonpublic,72,24,20,23,26,22,29,24,18,30,41,43,44,33,449
144,,Trumbull,Trumbull,2007-08,Nonpublic,0,13,6,10,8,5,4,5,16,7,12,12,10,13,121
144,,Trumbull,Washington,2007-08,Nonpublic,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4
144,,Trumbull,West Haven,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
144,,Trumbull,Wilton,2007-08,Nonpublic,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
144,,Trumbull,Windsor,2007-08,Nonpublic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
