District ID,School ID,District Name,School Name,School Year,Number Eligible for Free/ Reduced Price Lunch,Total Enrollment,Percent Eligible for Free/ Reduced Lunch
167,1,Woodbridge School District,Beecher Road Primary School,2006-07,6,312,1.9
167,1,Woodbridge School District,Beecher Road Primary School,2007-08,14,319,4.4
167,1,Woodbridge School District,Beecher Road Primary School,2008-09,10,308,3.2
167,1,Woodbridge School District,Beecher Road Primary School,2009-10,12,299,4
167,1,Woodbridge School District,Beecher Road Primary School,2010-11,13,311,4.2
167,2,Woodbridge School District,Beecher Road Intermediate School,2004-05,18,507,3.6
167,2,Woodbridge School District,Beecher Road Intermediate School,2005-06,16,504,3.2
167,2,Woodbridge School District,Beecher Road Intermediate School,2006-07,14,481,2.9
167,2,Woodbridge School District,Beecher Road Intermediate School,2007-08,14,467,3
167,2,Woodbridge School District,Beecher Road Intermediate School,2008-09,17,447,3.8
167,2,Woodbridge School District,Beecher Road Intermediate School,2009-10,16,434,3.7
167,2,Woodbridge School District,Beecher Road Intermediate School,2010-11,18,412,4.4
169,2,Woodstock School District,Woodstock Elementary School,2004-05,41,526,7.8
169,2,Woodstock School District,Woodstock Elementary School,2005-06,46,522,8.8
169,2,Woodstock School District,Woodstock Elementary School,2006-07,42,501,8.4
169,2,Woodstock School District,Woodstock Elementary School,2007-08,44,497,8.9
169,2,Woodstock School District,Woodstock Elementary School,2008-09,42,495,8.5
169,2,Woodstock School District,Woodstock Elementary School,2009-10,47,500,9.4
169,2,Woodstock School District,Woodstock Elementary School,2010-11,45,518,8.7
169,51,Woodstock School District,Woodstock Middle School,2004-05,43,468,9.2
169,51,Woodstock School District,Woodstock Middle School,2005-06,35,473,7.4
169,51,Woodstock School District,Woodstock Middle School,2006-07,41,462,8.9
169,51,Woodstock School District,Woodstock Middle School,2007-08,45,449,10
169,51,Woodstock School District,Woodstock Middle School,2008-09,59,431,13.7
169,51,Woodstock School District,Woodstock Middle School,2009-10,59,417,14.1
169,51,Woodstock School District,Woodstock Middle School,2010-11,50,407,12.3
201,61,Regional School District 01,Housatonic Valley Regional High School,2004-05,35,613,5.7
201,61,Regional School District 01,Housatonic Valley Regional High School,2005-06,52,627,8.3
201,61,Regional School District 01,Housatonic Valley Regional High School,2006-07,71,565,12.6
201,61,Regional School District 01,Housatonic Valley Regional High School,2007-08,67,561,11.9
201,61,Regional School District 01,Housatonic Valley Regional High School,2008-09,66,555,11.9
201,61,Regional School District 01,Housatonic Valley Regional High School,2009-10,74,510,14.5
201,61,Regional School District 01,Housatonic Valley Regional High School,2010-11,100,502,19.9
204,51,Regional School District 04,John Winthrop Middle School,2004-05,34,325,10.5
204,51,Regional School District 04,John Winthrop Middle School,2005-06,27,348,7.8
204,51,Regional School District 04,John Winthrop Middle School,2006-07,26,352,7.4
204,51,Regional School District 04,John Winthrop Middle School,2007-08,23,338,6.8
204,51,Regional School District 04,John Winthrop Middle School,2008-09,25,332,7.5
204,51,Regional School District 04,John Winthrop Middle School,2009-10,21,354,5.9
204,51,Regional School District 04,John Winthrop Middle School,2010-11,22,364,6
204,61,Regional School District 04,Valley Regional High School,2004-05,40,537,7.4
204,61,Regional School District 04,Valley Regional High School,2005-06,38,583,6.5
204,61,Regional School District 04,Valley Regional High School,2006-07,43,594,7.2
204,61,Regional School District 04,Valley Regional High School,2007-08,50,615,8.1
204,61,Regional School District 04,Valley Regional High School,2008-09,43,617,7
204,61,Regional School District 04,Valley Regional High School,2009-10,57,618,9.2
204,61,Regional School District 04,Valley Regional High School,2010-11,54,609,8.9
205,51,Regional School District 05,Amity Middle School: Bethany,2004-05,22,680,3.2
205,51,Regional School District 05,Amity Middle School: Bethany,2005-06,9,430,2.1
205,51,Regional School District 05,Amity Middle School: Bethany,2006-07,11,424,2.6
205,51,Regional School District 05,Amity Middle School: Bethany,2007-08,11,403,2.7
205,51,Regional School District 05,Amity Middle School: Bethany,2008-09,7,400,1.8
205,51,Regional School District 05,Amity Middle School: Bethany,2009-10,6,423,1.4
205,51,Regional School District 05,Amity Middle School: Bethany,2010-11,2,414,0.5
205,52,Regional School District 05,Amity Middle School: Orange,2004-05,15,603,2.5
205,52,Regional School District 05,Amity Middle School: Orange,2005-06,5,385,1.3
205,52,Regional School District 05,Amity Middle School: Orange,2006-07,5,409,1.2
205,52,Regional School District 05,Amity Middle School: Orange,2007-08,4,415,1
205,52,Regional School District 05,Amity Middle School: Orange,2008-09,7,431,1.6
205,52,Regional School District 05,Amity Middle School: Orange,2009-10,4,430,0.9
205,52,Regional School District 05,Amity Middle School: Orange,2010-11,12,412,2.9
205,61,Regional School District 05,Amity Regional High School,2004-05,13,1209,1.1
205,61,Regional School District 05,Amity Regional High School,2005-06,27,1640,1.6
205,61,Regional School District 05,Amity Regional High School,2006-07,30,1676,1.8
205,61,Regional School District 05,Amity Regional High School,2007-08,31,1649,1.9
205,61,Regional School District 05,Amity Regional High School,2008-09,36,1657,2.2
205,61,Regional School District 05,Amity Regional High School,2009-10,14,1630,0.9
205,61,Regional School District 05,Amity Regional High School,2010-11,57,1649,3.5
206,1,Regional School District 06,Goshen Center School,2004-05,6,232,2.6
206,1,Regional School District 06,Goshen Center School,2005-06,12,221,5.4
206,1,Regional School District 06,Goshen Center School,2006-07,13,217,6
206,1,Regional School District 06,Goshen Center School,2007-08,8,218,3.7
206,1,Regional School District 06,Goshen Center School,2008-09,21,215,9.8
206,1,Regional School District 06,Goshen Center School,2009-10,28,218,12.8
206,1,Regional School District 06,Goshen Center School,2010-11,33,211,15.6
206,2,Regional School District 06,James Morris School,2004-05,19,190,10
206,2,Regional School District 06,James Morris School,2005-06,16,189,8.5
206,2,Regional School District 06,James Morris School,2006-07,13,197,6.6
206,2,Regional School District 06,James Morris School,2007-08,20,211,9.5
206,2,Regional School District 06,James Morris School,2008-09,15,208,7.2
206,2,Regional School District 06,James Morris School,2009-10,20,207,9.7
206,2,Regional School District 06,James Morris School,2010-11,30,193,15.5
206,3,Regional School District 06,Warren Elementary School,2005-06,8,117,6.8
206,3,Regional School District 06,Warren Elementary School,2006-07,6,109,5.5
206,3,Regional School District 06,Warren Elementary School,2007-08,8,108,7.4
206,3,Regional School District 06,Warren Elementary School,2008-09,8,90,8.9
206,3,Regional School District 06,Warren Elementary School,2009-10,10,96,10.4
206,3,Regional School District 06,Warren Elementary School,2010-11,9,93,9.7
206,61,Regional School District 06,Wamogo Regional High School,2004-05,41,538,7.6
206,61,Regional School District 06,Wamogo Regional High School,2005-06,33,584,5.7
206,61,Regional School District 06,Wamogo Regional High School,2006-07,50,554,9
206,61,Regional School District 06,Wamogo Regional High School,2007-08,45,570,7.9
206,61,Regional School District 06,Wamogo Regional High School,2008-09,57,559,10.2
206,61,Regional School District 06,Wamogo Regional High School,2009-10,37,536,6.9
206,61,Regional School District 06,Wamogo Regional High School,2010-11,54,545,9.9
207,51,Regional School District 07,Northwestern Regional Middle School,2004-05,14,380,3.7
207,51,Regional School District 07,Northwestern Regional Middle School,2005-06,12,375,3.2
207,51,Regional School District 07,Northwestern Regional Middle School,2006-07,12,370,3.2
207,51,Regional School District 07,Northwestern Regional Middle School,2007-08,15,351,4.3
207,51,Regional School District 07,Northwestern Regional Middle School,2008-09,28,358,7.8
207,51,Regional School District 07,Northwestern Regional Middle School,2009-10,30,342,8.8
207,51,Regional School District 07,Northwestern Regional Middle School,2010-11,25,330,7.6
207,61,Regional School District 07,Northwestern Regional High School,2004-05,12,703,1.7
207,61,Regional School District 07,Northwestern Regional High School,2005-06,7,723,1
207,61,Regional School District 07,Northwestern Regional High School,2006-07,11,735,1.5
207,61,Regional School District 07,Northwestern Regional High School,2007-08,28,748,3.7
207,61,Regional School District 07,Northwestern Regional High School,2008-09,28,752,3.7
207,61,Regional School District 07,Northwestern Regional High School,2009-10,40,757,5.3
207,61,Regional School District 07,Northwestern Regional High School,2010-11,35,762,4.6
208,51,Regional School District 08,Rham Middle School,2004-05,17,535,3.2
208,51,Regional School District 08,Rham Middle School,2005-06,15,543,2.8
208,51,Regional School District 08,Rham Middle School,2006-07,26,620,4.2
208,51,Regional School District 08,Rham Middle School,2007-08,21,644,3.3
208,51,Regional School District 08,Rham Middle School,2008-09,27,660,4.1
208,51,Regional School District 08,RHAM Middle School,2009-10,38,644,5.9
208,51,Regional School District 08,RHAM Middle School,2010-11,30,609,4.9
208,61,Regional School District 08,Rham High School,2004-05,20,1047,1.9
208,61,Regional School District 08,Rham High School,2005-06,39,1076,3.6
208,61,Regional School District 08,Rham High School,2006-07,33,1025,3.2
208,61,Regional School District 08,Rham High School,2007-08,30,1020,2.9
208,61,Regional School District 08,Rham High School,2008-09,46,1084,4.2
208,61,Regional School District 08,RHAM High School,2009-10,70,1085,6.5
208,61,Regional School District 08,RHAM High School,2010-11,83,1156,7.2
209,61,Regional School District 09,Joel Barlow High School,2004-05,10,984,1
209,61,Regional School District 09,Joel Barlow High School,2005-06,6,987,0.6
209,61,Regional School District 09,Joel Barlow High School,2006-07,2,962,0.2
209,61,Regional School District 09,Joel Barlow High School,2007-08,5,962,0.5
209,61,Regional School District 09,Joel Barlow High School,2008-09,8,957,0.8
209,61,Regional School District 09,Joel Barlow High School,2009-10,7,958,0.7
209,61,Regional School District 09,Joel Barlow High School,2010-11,15,968,1.5
210,2,Regional School District 10,Lake Garda Elementary School,2004-05,18,774,2.3
210,2,Regional School District 10,Lake Garda Elementary School,2005-06,25,752,3.3
210,2,Regional School District 10,Lake Garda Elementary School,2006-07,25,737,3.4
210,2,Regional School District 10,Lake Garda Elementary School,2007-08,23,605,3.8
210,2,Regional School District 10,Lake Garda Elementary School,2008-09,24,620,3.9
210,2,Regional School District 10,Lake Garda Elementary School,2009-10,32,621,5.2
210,2,Regional School District 10,Lake Garda Elementary School,2010-11,25,568,4.4
210,3,Regional School District 10,Harwinton Consolidated School,2004-05,14,565,2.5
210,3,Regional School District 10,Harwinton Consolidated School,2005-06,19,604,3.1
210,3,Regional School District 10,Harwinton Consolidated School,2006-07,12,638,1.9
210,3,Regional School District 10,Harwinton Consolidated School,2007-08,20,532,3.8
210,3,Regional School District 10,Harwinton Consolidated School,2008-09,15,508,3
210,3,Regional School District 10,Harwinton Consolidated School,2009-10,16,477,3.4
210,3,Regional School District 10,Harwinton Consolidated School,2010-11,14,476,2.9
210,51,Regional School District 10,Har-Bur Middle School,2004-05,17,679,2.5
210,51,Regional School District 10,Har-Bur Middle School,2005-06,24,721,3.3
210,51,Regional School District 10,Har-Bur Middle School,2006-07,25,674,3.7
210,51,Regional School District 10,Har-Bur Middle School,2007-08,23,929,2.5
210,51,Regional School District 10,Har-Bur Middle School,2008-09,36,889,4
210,51,Regional School District 10,Har-Bur Middle School,2009-10,26,906,2.9
210,51,Regional School District 10,Har-Bur Middle School,2010-11,40,889,4.5
210,61,Regional School District 10,Lewis S. Mills High School,2004-05,17,703,2.4
210,61,Regional School District 10,Lewis S. Mills High School,2005-06,17,718,2.4
210,61,Regional School District 10,Lewis S. Mills High School,2006-07,25,775,3.2
210,61,Regional School District 10,Lewis S. Mills High School,2007-08,18,778,2.3
210,61,Regional School District 10,Lewis S. Mills High School,2008-09,36,830,4.3
210,61,Regional School District 10,Lewis S. Mills High School,2009-10,29,813,3.6
210,61,Regional School District 10,Lewis S. Mills High School,2010-11,30,822,3.6
211,61,Regional School District 11,Parish Hill High School,2004-05,55,333,16.5
211,61,Regional School District 11,Parish Hill High School,2005-06,62,347,17.9
211,61,Regional School District 11,Parish Hill High School,2006-07,48,325,14.8
211,61,Regional School District 11,Parish Hill High School,2007-08,48,291,16.5
211,61,Regional School District 11,Parish Hill High School,2008-09,50,309,16.2
211,61,Regional School District 11,Parish Hill High School,2009-10,48,291,16.5
211,61,Regional School District 11,Parish Hill High School,2010-11,66,274,24.1
212,1,Regional School District 12,The Burnham School,2004-05,1,122,0.8
212,1,Regional School District 12,The Burnham School,2005-06,1,122,0.8
212,1,Regional School District 12,The Burnham School,2010-11,1,84,1.2
212,2,Regional School District 12,Booth Free School,2004-05,2,139,1.4
212,2,Regional School District 12,Booth Free School,2007-08,1,129,0.8
212,2,Regional School District 12,Booth Free School,2008-09,1,121,0.8
212,2,Regional School District 12,Booth Free School,2010-11,1,113,0.9
212,4,Regional School District 12,Washington Primary School,2005-06,7,191,3.7
212,4,Regional School District 12,Washington Primary School,2006-07,11,191,5.8
212,4,Regional School District 12,Washington Primary School,2007-08,10,176,5.7
212,4,Regional School District 12,Washington Primary School,2008-09,13,184,7.1
212,4,Regional School District 12,Washington Primary School,2009-10,11,169,6.5
212,4,Regional School District 12,Washington Primary School,2010-11,18,162,11.1
212,51,Regional School District 12,Shepaug Valley Middle School,2004-05,1,281,0.4
212,51,Regional School District 12,Shepaug Valley Middle School,2005-06,19,245,7.8
212,51,Regional School District 12,Shepaug Valley Middle School,2006-07,11,234,4.7
212,51,Regional School District 12,Shepaug Valley Middle School,2007-08,15,232,6.5
212,51,Regional School District 12,Shepaug Valley Middle School,2008-09,10,244,4.1
212,51,Regional School District 12,Shepaug Valley Middle School,2009-10,14,248,5.6
212,51,Regional School District 12,Shepaug Valley Middle School,2010-11,12,227,5.3
212,61,Regional School District 12,Shepaug Valley High School,2004-05,3,410,0.7
212,61,Regional School District 12,Shepaug Valley High School,2005-06,5,413,1.2
212,61,Regional School District 12,Shepaug Valley High School,2006-07,6,392,1.5
212,61,Regional School District 12,Shepaug Valley High School,2007-08,8,393,2
212,61,Regional School District 12,Shepaug Valley High School,2008-09,21,347,6.1
212,61,Regional School District 12,Shepaug Valley High School,2009-10,22,323,6.8
212,61,Regional School District 12,Shepaug Valley High School,2010-11,31,326,9.5
213,1,Regional School District 13,Frederick Brewster School,2004-05,10,332,3
213,1,Regional School District 13,Frederick Brewster School,2005-06,18,334,5.4
213,1,Regional School District 13,Frederick Brewster School,2006-07,20,327,6.1
213,1,Regional School District 13,Frederick Brewster School,2007-08,14,302,4.6
213,1,Regional School District 13,Frederick Brewster School,2008-09,13,309,4.2
213,1,Regional School District 13,Frederick Brewster School,2009-10,13,284,4.6
213,1,Regional School District 13,Frederick Brewster School,2010-11,19,264,7.2
213,2,Regional School District 13,Francis E. Korn School,2004-05,8,204,3.9
213,2,Regional School District 13,Francis E. Korn School,2005-06,13,202,6.4
213,2,Regional School District 13,Francis E. Korn School,2006-07,21,209,10
213,2,Regional School District 13,Francis E. Korn School,2007-08,23,214,10.7
213,2,Regional School District 13,Francis E. Korn School,2008-09,12,199,6
213,2,Regional School District 13,Francis E. Korn School,2009-10,12,193,6.2
213,2,Regional School District 13,Francis E. Korn School,2010-11,19,200,9.5
213,4,Regional School District 13,Middlefield Memorial School,2004-05,16,353,4.5
213,4,Regional School District 13,Middlefield Memorial School,2005-06,17,365,4.7
213,4,Regional School District 13,Middlefield Memorial School,2006-07,19,360,5.3
213,4,Regional School District 13,Middlefield Memorial School,2007-08,21,349,6
213,4,Regional School District 13,Middlefield Memorial School,2008-09,24,353,6.8
213,4,Regional School District 13,Middlefield Memorial School,2009-10,22,360,6.1
213,4,Regional School District 13,Middlefield Memorial School,2010-11,20,334,6
213,5,Regional School District 13,John Lyman School,2004-05,11,351,3.1
213,5,Regional School District 13,John Lyman School,2005-06,6,335,1.8
213,5,Regional School District 13,John Lyman School,2006-07,8,340,2.4
213,5,Regional School District 13,John Lyman School,2007-08,13,332,3.9
213,5,Regional School District 13,John Lyman School,2008-09,10,346,2.9
213,5,Regional School District 13,John Lyman School,2009-10,15,323,4.6
213,5,Regional School District 13,John Lyman School,2010-11,14,319,4.4
213,51,Regional School District 13,Frank Ward Strong School,2004-05,12,362,3.3
213,51,Regional School District 13,Frank Ward Strong School,2005-06,10,368,2.7
213,51,Regional School District 13,Frank Ward Strong School,2006-07,19,352,5.4
213,51,Regional School District 13,Frank Ward Strong School,2007-08,16,360,4.4
213,51,Regional School District 13,Frank Ward Strong School,2008-09,16,350,4.6
213,51,Regional School District 13,Frank Ward Strong School,2009-10,19,346,5.5
213,51,Regional School District 13,Frank Ward Strong School,2010-11,25,350,7.1
213,61,Regional School District 13,Coginchaug Regional High School,2004-05,9,577,1.6
213,61,Regional School District 13,Coginchaug Regional High School,2005-06,17,565,3
213,61,Regional School District 13,Coginchaug Regional High School,2006-07,16,579,2.8
213,61,Regional School District 13,Coginchaug Regional High School,2007-08,17,587,2.9
213,61,Regional School District 13,Coginchaug Regional High School,2008-09,17,569,3
213,61,Regional School District 13,Coginchaug Regional High School,2009-10,13,578,2.2
213,61,Regional School District 13,Coginchaug Regional High School,2010-11,21,569,3.7
214,1,Regional School District 14,Bethlehem Elementary School,2004-05,13,350,3.7
214,1,Regional School District 14,Bethlehem Elementary School,2005-06,16,333,4.8
214,1,Regional School District 14,Bethlehem Elementary School,2006-07,19,341,5.6
214,1,Regional School District 14,Bethlehem Elementary School,2007-08,22,379,5.8
214,1,Regional School District 14,Bethlehem Elementary School,2008-09,28,380,7.4
214,1,Regional School District 14,Bethlehem Elementary School,2009-10,32,350,9.1
214,1,Regional School District 14,Bethlehem Elementary School,2010-11,24,350,6.9
214,2,Regional School District 14,Mitchell Elementary School,2004-05,25,612,4.1
214,2,Regional School District 14,Mitchell Elementary School,2005-06,23,489,4.7
214,2,Regional School District 14,Mitchell Elementary School,2006-07,24,474,5.1
214,2,Regional School District 14,Mitchell Elementary School,2007-08,37,444,8.3
214,2,Regional School District 14,Mitchell Elementary School,2008-09,37,407,9.1
214,2,Regional School District 14,Mitchell Elementary School,2009-10,43,416,10.3
214,2,Regional School District 14,Mitchell Elementary School,2010-11,49,387,12.7
214,51,Regional School District 14,Woodbury Middle School,2004-05,22,516,4.3
214,51,Regional School District 14,Woodbury Middle School,2005-06,36,619,5.8
214,51,Regional School District 14,Woodbury Middle School,2006-07,33,622,5.3
214,51,Regional School District 14,Woodbury Middle School,2007-08,23,499,4.6
214,51,Regional School District 14,Woodbury Middle School,2008-09,44,487,9
214,51,Regional School District 14,Woodbury Middle School,2009-10,40,475,8.4
214,51,Regional School District 14,Woodbury Middle School,2010-11,40,447,8.9
214,61,Regional School District 14,Nonnewaug High School,2004-05,36,825,4.4
214,61,Regional School District 14,Nonnewaug High School,2005-06,48,855,5.6
214,61,Regional School District 14,Nonnewaug High School,2006-07,28,836,3.3
214,61,Regional School District 14,Nonnewaug High School,2007-08,38,870,4.4
214,61,Regional School District 14,Nonnewaug High School,2008-09,42,843,5
214,61,Regional School District 14,Nonnewaug High School,2009-10,42,844,5
214,61,Regional School District 14,Nonnewaug High School,2010-11,57,854,6.7
215,4,Regional School District 15,Gainfield Elementary School,2004-05,10,484,2.1
215,4,Regional School District 15,Gainfield Elementary School,2005-06,11,501,2.2
215,4,Regional School District 15,Gainfield Elementary School,2006-07,13,487,2.7
215,4,Regional School District 15,Gainfield Elementary School,2007-08,10,466,2.1
215,4,Regional School District 15,Gainfield Elementary School,2008-09,16,440,3.6
215,4,Regional School District 15,Gainfield Elementary School,2009-10,24,446,5.4
215,4,Regional School District 15,Gainfield Elementary School,2010-11,20,424,4.7
215,5,Regional School District 15,Pomperaug School,2004-05,8,544,1.5
215,5,Regional School District 15,Pomperaug School,2005-06,9,524,1.7
215,5,Regional School District 15,Pomperaug School,2006-07,8,525,1.5
215,5,Regional School District 15,Pomperaug School,2007-08,9,540,1.7
215,5,Regional School District 15,Pomperaug School,2008-09,6,531,1.1
215,5,Regional School District 15,Pomperaug School,2009-10,6,531,1.1
215,5,Regional School District 15,Pomperaug School,2010-11,14,498,2.8
215,6,Regional School District 15,Middlebury Elementary School,2004-05,9,445,2
215,6,Regional School District 15,Middlebury Elementary School,2005-06,7,443,1.6
215,6,Regional School District 15,Middlebury Elementary School,2006-07,13,454,2.9
215,6,Regional School District 15,Middlebury Elementary School,2007-08,16,456,3.5
215,6,Regional School District 15,Middlebury Elementary School,2008-09,5,467,1.1
215,6,Regional School District 15,Middlebury Elementary School,2009-10,19,453,4.2
215,6,Regional School District 15,Middlebury Elementary School,2010-11,25,461,5.4
215,7,Regional School District 15,Long Meadow Elementary School,2004-05,11,577,1.9
215,7,Regional School District 15,Long Meadow Elementary School,2005-06,12,593,2
215,7,Regional School District 15,Long Meadow Elementary School,2006-07,11,616,1.8
215,7,Regional School District 15,Long Meadow Elementary School,2007-08,10,613,1.6
215,7,Regional School District 15,Long Meadow Elementary School,2008-09,6,617,1
215,7,Regional School District 15,Long Meadow Elementary School,2009-10,7,608,1.2
215,7,Regional School District 15,Long Meadow Elementary School,2010-11,17,592,2.9
215,51,Regional School District 15,Rochambeau Middle School,2004-05,13,577,2.3
215,51,Regional School District 15,Rochambeau Middle School,2005-06,14,591,2.4
215,51,Regional School District 15,Rochambeau Middle School,2006-07,5,569,0.9
215,51,Regional School District 15,Rochambeau Middle School,2007-08,7,555,1.3
215,51,Regional School District 15,Rochambeau Middle School,2008-09,13,566,2.3
215,51,Regional School District 15,Rochambeau Middle School,2009-10,14,554,2.5
215,51,Regional School District 15,Rochambeau Middle School,2010-11,24,550,4.4
215,52,Regional School District 15,Memorial Middle School,2004-05,15,558,2.7
215,52,Regional School District 15,Memorial Middle School,2005-06,13,554,2.3
215,52,Regional School District 15,Memorial Middle School,2006-07,11,541,2
215,52,Regional School District 15,Memorial Middle School,2007-08,18,521,3.5
215,52,Regional School District 15,Memorial Middle School,2008-09,11,519,2.1
215,52,Regional School District 15,Memorial Middle School,2009-10,26,532,4.9
215,52,Regional School District 15,Memorial Middle School,2010-11,28,509,5.5
215,62,Regional School District 15,Pomperaug Regional High School,2004-05,17,1309,1.3
215,62,Regional School District 15,Pomperaug Regional High School,2005-06,17,1341,1.3
215,62,Regional School District 15,Pomperaug Regional High School,2006-07,13,1380,0.9
215,62,Regional School District 15,Pomperaug Regional High School,2007-08,30,1415,2.1
215,62,Regional School District 15,Pomperaug Regional High School,2008-09,21,1404,1.5
215,62,Regional School District 15,Pomperaug Regional High School,2009-10,44,1418,3.1
215,62,Regional School District 15,Pomperaug Regional High School,2010-11,42,1383,3
216,1,Regional School District 16,Laurel Ledge School,2004-05,48,479,10
216,1,Regional School District 16,Laurel Ledge School,2005-06,42,484,8.7
216,1,Regional School District 16,Laurel Ledge School,2006-07,40,491,8.1
216,1,Regional School District 16,Laurel Ledge School,2007-08,28,494,5.7
216,1,Regional School District 16,Laurel Ledge School,2008-09,32,468,6.8
216,1,Regional School District 16,Laurel Ledge School,2009-10,53,475,11.2
216,1,Regional School District 16,Laurel Ledge School,2010-11,53,471,11.3
216,2,Regional School District 16,Community School,2004-05,28,238,11.8
216,2,Regional School District 16,Community School,2005-06,21,247,8.5
216,2,Regional School District 16,Community School,2006-07,22,232,9.5
216,2,Regional School District 16,Community School,2007-08,17,247,6.9
216,2,Regional School District 16,Community School,2008-09,21,256,8.2
216,2,Regional School District 16,Community School,2009-10,24,226,10.6
216,2,Regional School District 16,Community School,2010-11,28,211,13.3
216,3,Regional School District 16,Algonquin School,2004-05,26,517,5
216,3,Regional School District 16,Algonquin School,2005-06,33,521,6.3
216,3,Regional School District 16,Algonquin School,2006-07,34,517,6.6
216,3,Regional School District 16,Algonquin School,2007-08,32,497,6.4
216,3,Regional School District 16,Algonquin School,2008-09,39,479,8.1
216,3,Regional School District 16,Algonquin School,2009-10,42,473,8.9
216,3,Regional School District 16,Algonquin School,2010-11,47,480,9.8
216,51,Regional School District 16,Long River Middle School,2004-05,59,626,9.4
216,51,Regional School District 16,Long River Middle School,2005-06,62,629,9.9
216,51,Regional School District 16,Long River Middle School,2006-07,66,628,10.5
216,51,Regional School District 16,Long River Middle School,2007-08,64,631,10.1
216,51,Regional School District 16,Long River Middle School,2008-09,78,621,12.6
216,51,Regional School District 16,Long River Middle School,2009-10,75,622,12.1
216,51,Regional School District 16,Long River Middle School,2010-11,70,595,11.8
216,60,Regional School District 16,Woodland Regional High School,2004-05,50,806,6.2
216,60,Regional School District 16,Woodland Regional High School,2005-06,58,784,7.4
216,60,Regional School District 16,Woodland Regional High School,2006-07,58,814,7.1
216,60,Regional School District 16,Woodland Regional High School,2007-08,71,816,8.7
216,60,Regional School District 16,Woodland Regional High School,2008-09,85,785,10.8
216,60,Regional School District 16,Woodland Regional High School,2009-10,99,789,12.5
216,60,Regional School District 16,Woodland Regional High School,2010-11,116,779,14.9
217,1,Regional School District 17,Haddam Elementary School,2004-05,15,380,3.9
217,1,Regional School District 17,Haddam Elementary School,2005-06,12,439,2.7
217,1,Regional School District 17,Haddam Elementary School,2006-07,21,400,5.3
217,1,Regional School District 17,Haddam Elementary School,2007-08,15,265,5.7
217,1,Regional School District 17,Haddam Elementary School,2008-09,24,269,8.9
217,1,Regional School District 17,Haddam Elementary School,2009-10,26,268,9.7
217,1,Regional School District 17,Haddam Elementary School,2010-11,19,252,7.5
217,2,Regional School District 17,Burr District Elementary School,2004-05,21,426,4.9
217,2,Regional School District 17,Burr District Elementary School,2005-06,18,428,4.2
217,2,Regional School District 17,Burr District Elementary School,2006-07,29,458,6.3
217,2,Regional School District 17,Burr District Elementary School,2007-08,9,279,3.2
217,2,Regional School District 17,Burr District Elementary School,2008-09,15,297,5.1
217,2,Regional School District 17,Burr District Elementary School,2009-10,15,303,5
217,2,Regional School District 17,Burr District Elementary School,2010-11,13,301,4.3
217,3,Regional School District 17,Killingworth Elementary School,2004-05,10,574,1.7
217,3,Regional School District 17,Killingworth Elementary School,2005-06,5,529,0.9
217,3,Regional School District 17,Killingworth Elementary School,2006-07,16,529,3
217,3,Regional School District 17,Killingworth Elementary School,2007-08,12,452,2.7
217,3,Regional School District 17,Killingworth Elementary School,2008-09,8,451,1.8
217,3,Regional School District 17,Killingworth Elementary School,2009-10,22,440,5
217,3,Regional School District 17,Killingworth Elementary School,2010-11,15,442,3.4
217,51,Regional School District 17,Haddam-Killingworth Middle School,2004-05,26,388,6.7
217,51,Regional School District 17,Haddam-Killingworth Middle School,2005-06,9,390,2.3
217,51,Regional School District 17,Haddam-Killingworth Middle School,2006-07,29,436,6.7
217,51,Regional School District 17,Haddam-Killingworth Middle School,2007-08,41,840,4.9
217,51,Regional School District 17,Haddam-Killingworth Middle School,2008-09,34,812,4.2
217,51,Regional School District 17,Haddam-Killingworth Middle School,2009-10,52,800,6.5
217,51,Regional School District 17,Haddam-Killingworth Middle School,2010-11,67,798,8.4
217,61,Regional School District 17,Haddam-Killingworth High School,2004-05,15,633,2.4
217,61,Regional School District 17,Haddam-Killingworth High School,2005-06,23,683,3.4
217,61,Regional School District 17,Haddam-Killingworth High School,2006-07,45,679,6.6
217,61,Regional School District 17,Haddam-Killingworth High School,2007-08,5,715,0.7
217,61,Regional School District 17,Haddam-Killingworth High School,2008-09,14,716,2
217,61,Regional School District 17,Haddam-Killingworth High School,2009-10,47,689,6.8
217,61,Regional School District 17,Haddam-Killingworth High School,2010-11,53,680,7.8
218,1,Regional School District 18,Lyme Consolidated School,2004-05,12,222,5.4
218,1,Regional School District 18,Lyme Consolidated School,2005-06,8,207,3.9
218,1,Regional School District 18,Lyme Consolidated School,2006-07,6,185,3.2
218,1,Regional School District 18,Lyme Consolidated School,2007-08,5,162,3.1
218,1,Regional School District 18,Lyme Consolidated School,2008-09,14,157,8.9
218,1,Regional School District 18,Lyme Consolidated School,2009-10,14,145,9.7
218,1,Regional School District 18,Lyme Consolidated School,2010-11,13,134,9.7
218,2,Regional School District 18,Mile Creek School,2004-05,8,259,3.1
218,2,Regional School District 18,Mile Creek School,2005-06,11,264,4.2
218,2,Regional School District 18,Mile Creek School,2006-07,12,287,4.2
218,2,Regional School District 18,Mile Creek School,2007-08,12,295,4.1
218,2,Regional School District 18,Mile Creek School,2008-09,20,285,7
218,2,Regional School District 18,Mile Creek School,2009-10,23,304,7.6
218,2,Regional School District 18,Mile Creek School,2010-11,15,312,4.8
218,3,Regional School District 18,Center School,2004-05,13,251,5.2
